Downloaded URL,Size in Bytes,No of outlinks,ContentType
https://www.nytimes.com/by/eric-asimov,307920,55,text/html
https://www.nytimes.com/2021/05/18/style/mask-skincare-makeup.html,254234,120,text/html
https://www.nytimes.com/2022/07/28/dining/drinks/should-you-chill-red-wine.html?action=click&pgtype=Article&state=default&module=styln-wine-guide&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,271163,134,text/html
https://www.nytimes.com/2021/07/28/fashion/sunscreen-gets-a-glow-up.html,250087,128,text/html
https://www.nytimes.com/2017/06/29/dining/wine-school-thirst-quenchers-vin-de-soif-quaffer.html,284935,135,text/html
https://www.nytimes.com/wirecutter/reviews/best-wine-glass/?action=click&pgtype=Article&state=default&module=styln-wine-guide&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,743474,787,text/html
https://www.nytimes.com/2023/10/03/style/alexander-mcqueen-sean-mcgirr-creative-director.html,239477,117,text/html
https://www.nytimes.com/es/2023/05/16/espanol/martha-stewart-sports-illustrated.html,247138,118,text/html
https://www.nytimes.com/2021/04/08/style/self-care-how-barely-there-botox-became-the-norm.html,269413,124,text/html
https://www.nytimes.com/2023/09/26/well/family/dating-after-60.html,279535,128,text/html
https://www.nytimes.com/2023/05/21/style/flamingo-estate.html,283255,121,text/html
https://www.nytimes.com/interactive/2023/guide/fathers-day-gift-guide.html,56041,12,text/html
https://www.nytimes.com/2023/04/11/realestate/spring-cleaning-tradition.html,285483,131,text/html
https://www.nytimes.com/2021/07/07/style/how-the-french-manicure-made-its-comeback.html,259559,129,text/html
https://www.nytimes.com/ca/section/style/self-care,954457,129,text/html
https://www.nytimes.com/es/2023/02/27/espanol/como-recuperar-sentido-vida.html,252415,116,text/html
https://www.nytimes.com/international/section/style/self-care,954611,129,text/html
https://www.nytimes.com/2023/03/15/well/mind/self-care-womens-health.html,258856,123,text/html
https://www.nytimes.com/2023/10/03/well/live/skin-care-routine-products.html,266603,126,text/html
https://www.nytimes.com/2021/03/11/style/self-care-essential-oils-may-be-wreaking-havoc-on-your-skin.html,276447,133,text/html
https://www.nytimes.com/2023/10/03/style/maison-margiela-john-galliano-paris-fashion-week.html,258511,122,text/html
https://www.nytimes.com/2021/06/09/well/live/natural-deodorant-questions.html,281919,134,text/html
https://www.nytimes.com/2022/07/13/well/move/exercise-diet-disease.html,261479,129,text/html
https://www.nytimes.com/2023/06/29/style/self-care/iv-drips-hangover-cures.html,265919,141,text/html
https://www.nytimes.com/spotlight/scam-or-not,447286,67,text/html
https://www.nytimes.com/column/skin-deep,420141,74,text/html
https://www.nytimes.com/2023/02/27/well/mind/katherine-may-enchantment.html,263370,123,text/html
https://www.nytimes.com/2023/05/15/style/martha-stewart-sports-illustrated-cover.html,264199,127,text/html
https://www.nytimes.com/2023/03/30/well/move/running-shoes.html,265951,142,text/html
https://www.nytimes.com/2021/06/15/style/you-may-not-want-to-get-your-beauty-tips-from-tiktok.html,279828,124,text/html
https://www.nytimes.com/2023/04/26/health/bcg-vaccine-covid.html,234024,123,text/html
https://www.nytimes.com/1924/12/08/archives/william-g-reigk-editor-dies-at-60-former-owner-of-tho-sun-and.html,192466,112,text/html
https://www.nytimes.com/2023/06/04/books/review/battle-of-ink-and-ice-darrell-hartman.html,262430,133,text/html
https://www.nytimes.com/1988/08/23/opinion/c-a-correction-310788.html,202895,115,text/html
https://www.nytimes.com/by/callie-holtermann,411928,54,text/html
https://www.nytimes.com/2023/10/04/arts/tove-jansson-moomins.html,271906,119,text/html
https://www.nytimes.com/video/movies/100000009119262/the-exorcist-believer-scene.html,1048576,54,text/html
https://www.nytimes.com/2022/12/13/travel/vacation-rentals-racism.html,297067,140,text/html
https://www.nytimes.com/2023/08/17/business/economy/colorado-rocky-mountain-housing.html?action=click&pgtype=Article&state=default&module=styln-real-estate&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,376218,145,text/html
https://www.nytimes.com/2023/10/01/realestate/nasa-homes-moon-3-d-printing.html?action=click&pgtype=Article&state=default&module=styln-real-estate&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,346197,129,text/html
https://www.nytimes.com/2023/09/29/realestate/floating-houses-floods-climate-change.html?action=click&pgtype=Article&state=default&module=styln-real-estate&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,258031,131,text/html
https://www.nytimes.com/2023/09/14/realestate/tiny-house-apartment-uk-nyc.html?action=click&pgtype=Article&state=default&module=styln-real-estate&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,303517,140,text/html
https://www.nytimes.com/2023/08/15/nyregion/private-equity-apartments-nyc.html?action=click&pgtype=Article&state=default&module=styln-real-estate&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,281198,129,text/html
https://www.nytimes.com/interactive/2023/09/16/realestate/home-sales-north-carolina-wall-street.html?action=click&pgtype=Article&state=default&module=styln-real-estate&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,314911,146,text/html
https://www.nytimes.com/2023/08/16/business/reinsurance-global-crises.html?action=click&pgtype=Article&state=default&module=styln-real-estate&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,262552,129,text/html
https://www.nytimes.com/1996/04/29/business/wall-street-journal-bets-internet-readers-will-pay-a-fee.html,209875,113,text/html
https://www.nytimes.com/2022/06/23/movies/elvis-review.html,323549,125,text/html
https://www.nytimes.com/2019/04/01/arts/television/jane-the-virgin-crazy-ex-girlfriend-final-season.html,266615,137,text/html
https://www.nytimes.com/2023/04/07/world/europe/evan-gershkovich-charged-espionage-russia.html,234145,124,text/html
https://www.nytimes.com/by/katie-robertson,491978,55,text/html
https://www.nytimes.com/1983/10/19/obituaries/barbara-karinska-dies-at-97-city-ballet-costume-designer.html,212141,115,text/html
https://www.nytimes.com/2023/09/09/arts/dance/new-york-city-ballet-dancers-1948.html?action=click&pgtype=Article&state=default&module=styln-dance&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,328729,128,text/html
https://www.nytimes.com/2023/08/02/arts/dance/tiktok-pinegrove-shuffle.html?action=click&pgtype=Article&state=default&module=styln-dance&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,286460,131,text/html
https://www.nytimes.com/2023/07/28/arts/dance/choreographer-mark-morris-as-teacher.html?action=click&pgtype=Article&state=default&module=styln-dance&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,292779,125,text/html
https://www.nytimes.com/2023/08/15/arts/dance/morris-dancing-english-folk-tradition.html?action=click&pgtype=Article&state=default&module=styln-dance&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,296240,128,text/html
https://www.nytimes.com/2023/09/10/style/new-york-city-ballet-costumes-pari-dukovic.html?action=click&pgtype=Article&state=default&module=styln-dance&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,278617,124,text/html
https://www.nytimes.com/by/gia-kourlas,255229,53,text/html
https://www.nytimes.com/2023/09/09/arts/dance/george-balanchine-new-york-city-ballet-legacy.html?action=click&pgtype=Article&state=default&module=styln-dance&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,285820,128,text/html
https://www.nytimes.com/2023/08/01/arts/dance/david-hallberg-australian-ballet.html?action=click&pgtype=Article&state=default&module=styln-dance&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,284702,128,text/html
https://www.nytimes.com/2023/08/08/arts/dance/jody-arnhold-dance-education.html?action=click&pgtype=Article&state=default&module=styln-dance&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,291465,129,text/html
https://www.nytimes.com/2023/09/09/arts/dance/new-york-city-ballet-75th-anniversary.html?action=click&pgtype=Article&state=default&module=styln-dance&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,288147,135,text/html
https://www.nytimes.com/2023/08/16/us/politics/passport-processing-delays.html,245567,129,text/html
https://www.nytimes.com/by/michael-crowley,459021,55,text/html
https://www.nytimes.com/2023/02/28/arts/music/carnegie-hall-2023-2024-season.html,267625,124,text/html
https://www.nytimes.com/by/melissa-guerrero,421556,55,text/html
https://www.nytimes.com/2022/01/07/arts/city-ballet-delays-season.html,255744,129,text/html
https://www.nytimes.com/2023/09/09/arts/dance/new-york-city-ballet-75th-anniversary.html,288123,134,text/html
https://www.nytimes.com/by/katie-van-syckle,377806,55,text/html
https://www.nytimes.com/2023/10/04/arts/spike-lee-exhibit-brooklyn-museum.html,286758,123,text/html
https://www.nytimes.com/2018/01/01/arts/dance/peter-martins-resigns-ballet.html,249689,117,text/html
https://www.nytimes.com/news-event/fashion-week,634136,74,text/html
https://www.nytimes.com/2023/10/03/podcasts/headlines-nyt-audio-app.html,257151,139,text/html
https://www.nytimes.com/by/josh-ocampo,291152,54,text/html
https://www.nytimes.com/2023/09/28/podcasts/headlines-nyt-audio-app.html,252315,139,text/html
https://www.nytimes.com/2023/09/28/arts/design/barkley-hendricks-frick-portraits.html?action=click&pgtype=Article&state=default&module=styln-art-nyc&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,282172,121,text/html
https://www.nytimes.com/2023/10/04/arts/design/what-to-see-in-nyc-galleries-in-october.html?action=click&pgtype=Article&state=default&module=styln-art-nyc&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,420336,156,text/html
https://www.nytimes.com/2023/09/27/arts/design/jacolby-satterwhite-met-great-hall.html?action=click&pgtype=Article&state=default&module=styln-art-nyc&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,296110,135,text/html
https://www.nytimes.com/2023/10/04/arts/spike-lee-exhibit-brooklyn-museum.html?action=click&pgtype=Article&state=default&module=styln-art-nyc&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,286734,123,text/html
https://www.nytimes.com/2023/09/22/arts/design/campos-pons-behold-brooklyn-museum.html?action=click&pgtype=Article&state=default&module=styln-art-nyc&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,309827,146,text/html
https://www.nytimes.com/1996/11/07/world/a-longer-nato-stay-in-bosnia-uncertain.html,220566,115,text/html
https://www.nytimes.com/2023/04/04/world/europe/finland-nato-russia-ukraine.html,285289,141,text/html
https://www.nytimes.com/2023/05/21/world/europe/ukraine-f16-air-force.html,283078,141,text/html
https://www.nytimes.com/2023/07/04/world/europe/nato-chief-extends-term.html,239076,138,text/html
https://www.nytimes.com/2023/07/10/world/europe/erdogan-turkey-sweden-nato.html,259837,140,text/html
https://www.nytimes.com/es/2022/03/07/espanol/ucrania-otan.html,261280,131,text/html
https://www.nytimes.com/2023/07/09/us/politics/biden-ukraine-nato.html,252397,133,text/html
https://www.nytimes.com/2022/03/05/world/europe/russia-ukraine-invasion-sanctions.html,385928,149,text/html
https://www.nytimes.com/live/2023/07/04/world/russia-ukraine-news/ukraine-will-not-receive-f-16s-for-its-counteroffensive-a-senior-nato-leader-says,1048576,191,text/html
https://www.nytimes.com/by/matthew-mpoke-bigg,327174,52,text/html
https://www.nytimes.com/2022/02/08/world/europe/ukraine-russia-finlandization.html,236108,116,text/html
https://www.nytimes.com/1999/03/25/world/conflict-balkans-overview-nato-opens-broad-barrage-against-serbs-clinton.html,236499,115,text/html
https://www.nytimes.com/2023/04/19/health/covid-boosters-seniors.html,261502,129,text/html
https://www.nytimes.com/by/apoorva-mandavilli,513276,55,text/html
https://www.nytimes.com/2022/12/22/business/sam-bankman-fried-ftx-bail.html,279617,130,text/html
https://www.nytimes.com/by/benjamin-weiser,796985,55,text/html
https://www.nytimes.com/2013/09/20/books/jhumpa-lahiris-new-novel-the-lowland.html,244881,129,text/html
https://www.nytimes.com/2022/08/01/arts/television/reservation-dogs-season-2-review.html,271286,119,text/html
https://www.nytimes.com/by/james-poniewozik,300767,56,text/html
https://www.nytimes.com/2021/09/06/business/economy/unemployment-benefits.html,262124,127,text/html
https://www.nytimes.com/live/2023/10/06/business/jobs-report-september-economy,1048576,143,text/html
https://www.nytimes.com/2022/06/27/arts/television/only-murders-in-the-building-season-2.html,274907,144,text/html
https://www.nytimes.com/2023/09/20/business/gas-prices.html,236268,126,text/html
https://www.nytimes.com/2023/09/21/business/interest-rates-federal-reserve.html,268337,123,text/html
https://www.nytimes.com/2023/09/29/business/economy/pce-inflation-fed-august.html,247748,126,text/html
https://www.nytimes.com/2023/08/06/us/politics/pandemic-fraud.html,256088,124,text/html
https://www.nytimes.com/2022/03/10/technology/disinformation-russia-ukraine.html,310047,158,text/html
https://www.nytimes.com/2023/08/23/business/pandemic-relief-fraud-justice-department.html,245456,122,text/html
https://www.nytimes.com/2023/09/12/us/politics/pandemic-fraud-unemployment-insurance.html,233838,125,text/html
https://www.nytimes.com/es/2022/04/07/espanol/investigaciones-visuales-guerra-ucrania.html,308789,127,text/html
https://www.nytimes.com/video/world/europe/100000008206442/russia-military-ukraine.html,1048576,54,text/html
https://www.nytimes.com/video/us/politics/100000007606996/capitol-riot-trump-supporters.html,1048576,54,text/html
https://www.nytimes.com/video/world/asia/100000007963596/us-drone-attack-kabul-investigation.html,1048576,54,text/html
https://www.nytimes.com/2022/03/05/technology/tiktok-ukraine-misinformation.html,298830,144,text/html
https://www.nytimes.com/video/world/europe/100000009118634/russia-strike-ukraine-kharkiv-groza.html?playlistId=video%2Feurope,1048576,54,text/html
https://www.nytimes.com/video/world/100000009094076/ukraine-zelensky-russia-speech.html?playlistId=video%2Feurope,1048576,54,text/html
https://www.nytimes.com/video/world/europe/100000009108259/rotterdam-netherlands-shooting.html?playlistId=video%2Feurope,1048576,54,text/html
https://www.nytimes.com/video/world/europe/100000009112224/spain-nightclub-fire-murcia.html?playlistId=video%2Feurope,1048576,54,text/html
https://www.nytimes.com/video/world/europe/100000009101561/firefighters-respond-to-strike-on-odesa-hotel.html?playlistId=video%2Feurope,1048576,54,text/html
https://www.nytimes.com/video/world/europe/100000009116048/venice-italy-bus-crash.html?playlistId=video%2Feurope,1048576,54,text/html
https://www.nytimes.com/video/world/europe/100000009112887/eu-mofa-kyiv-kuleba-borrell.html?playlistId=video%2Feurope,1048576,54,text/html
https://www.nytimes.com/video/world/europe/100000009095296/zelensky-criticizes-un-general-assembly.html?playlistId=video%2Feurope,1048576,54,text/html
https://www.nytimes.com/video/world/europe/100000009082604/portugal-wine-spill.html?playlistId=video%2Feurope,1048576,54,text/html
https://www.nytimes.com/video/world/europe/100000009096543/missile-strike-hits-cherkasy-ukraine.html?playlistId=video%2Feurope,1048576,54,text/html
